bookId,title,publicationYear,description,language,reviews,publisherId
1461943,Die Knoblauchrevolte,1997,"Misswirtschaft, Korruption und behördliche Willkür führen 1987 unter den Bauern in einer chinesischen Provinz zu einem spontanen, verzweifelten Aufstand, der blutig niedergeschlagen und mit harten Strafen geahndet wird. Am Beispiel tragischer Einzelschicksale wird die Ausweglosigkeit des von Armut und Rückständigkeit geprägten bäuerlichen Lebens im kommunistischen China atmosphärisch dicht und sprachlich überzeugend geschildert.",English,"[{'reviewiId': 4049942, 'score': 3.0, 'comment': None, 'date': '2021-05-06', 'userId': 16855}]",
1494237,Janus,2013,,English,[],
653065,Beautiful Sacrifice,2012,A dedicated female archaeologist and a former Immigration and Customs Enforcement Officer must recover priceless South American artifacts that could bring deadly chaos into the world.,English,[],
269142,Black Genealogy,1977,"First published in 1977, black genealogy remains a unique guide guide among standard genealogical references. author charles blockson, a noted genealogist and african american historian, traced his own family roots back through the 18th century. along his journey, he discovered obstacles and advantages that make searching for black family history a rewarding experience.",English,[],
1141889,Squishy's Teams,,,English,"[{'reviewiId': 1706741, 'score': 4.0, 'comment': None, 'date': '2021-09-26', 'userId': 7179}]",
1464534,The Inmate,2018,"Bestselling author Sebastian Fitzek sends you on an ingeniously disturbing journey with his brand new psychological thriller. A missing child. A desperate father. A terrible secret. Guido T has already confessed to two horrific child murders and led Berlin police to the bodies. The police are sure he is also the kidnapper and murderer of six-year-old Max, who disappeared without trace a year ago. But now the killer is staying silent. The investigators have no reliable evidence, so Max's parents have no certainty and are unable to say goodbye to their son. Everything changes when one investigator makes an unbelievable offer: he can have Max's father placed in the psychiatric prison hospital where Guido T is imprisoned – as a fake patient. Max's father agrees. He plans to force the child killer into a confession. Because nothing is worse than uncertainty. Or so he thinks. Until he, as an inmate, learns the gruesome truth... Reviewers on Sebastian Fitzek: 'Fitzek's thrillers are breathtaking, full of wild twists' Harlan Coben 'Fitzek is without question one of the crime world's most evocative storytellers' Karin Slaughter",English,[],46102
1703135,Psychic Dreamwalking: Explorations at the Edge of Self,2006,"No single book ever before has brought together the history, theory and practice of dreamwalking--entering into another's dreamspace, even though you may be physically at a great distance. Michelle Belanger, the author of Psychic Vampire Codex, takes readers on an adventure into the subconscious world of dreams, territory that no amount of psychology or research has fully charted. This absorbing account, beginning with the author's own first experience of dreamwalking in a school bus as a child, both explains the phenomenon and teaches the techniques of dreamwalking. Learn to set up a dream space and a dream gate. Harness your dreaming mind to visit distant family members, pass vital messages to friends, even start secret trysts with your lover! Nobody knows exactly what happens when we dream, but practicing dreamwalking can and will open a whole new world in which the connections between ourselves and our spirit selves and others, as well as the meaning of dreams and the relationship of dreaming to other energy work and magick become clear.",English,[],2188
1684904,Fallen Angels,,,English,[],
1703134,The Psychic Energy Codex: A Manual For Developing Your Subtle Senses,2007,,English,[],2188
1494230,"My Time Will Come: A Memoir of Crime, Punishment, Hope, and Redemption",2021,"At fourteen Ian Manuel was sentenced to life without parole. My Time Will Come is a paean to the capacity of the human will to transcend adversity through determination and art. ""Ian is magic. His story is difficult and heartbreaking, but he takes us places we need to go to understand why we must do better."" --Bryan Stevenson, author of Just Mercy ""My story has been told many times and by highly regarded experts in their fields--judges, prosecutors, juvenile probation officers, sociologists, journalists. But I would like to try to tell it to you myself. I have reason to believe the experts may be wrong about me. You see, today, thirty years later, I am neither in prison nor dead."" --from My Time Will Come The United States is the only country in the world that sentences thirteen- and fourteen-year-old offenders, mostly youth of color, to life in prison without parole, regardless of the scientifically proven singularities of the developing adolescent brain--a heinous wrinkle in the scandal of mass incarceration. In a botched mugging attempt with some older boys, Ian Manuel, then fourteen, shot Debbie Baigrie, a young white mother of two, in the face. But as Bryan Stevenson has insisted, none of us should be judged only by the worst thing we have ever done. Capturing the fullness of his humanity, here is Manuel's powerful testimony of growing up homeless in Central Park Village in Tampa, Florida--a neighborhood riddled with poverty, gang violence, and drug abuse--and of his efforts to rise above his circumstances, only to find himself, partly through his own actions, imprisoned for two-thirds of his life, eighteen years of which were spent in solitary confinement. Here is the at once wrenching and inspiring story of how he endured the savagery of the United States prison system and of how his victim, an extraordinary woman, forgave him and bravely advocated for his freedom, which was achieved by a crusade on the part of the Equal Justice Initiative to address the barbarism of our judicial system and to bring about ""just mercy."" Full of unexpected twists and turns as it describes a struggle to attain the glory of redemption, My Time Will Come is a testament to Ian's resolve to rise above injustice through his dedication to writing poetry.",English,[],2
1447549,"Language of Love - A Flirty, Festive Anthology",2018,"From erotic fun and music-filled streets in Jamaica to delicious curries and carols in India, and toasty fireplaces in Wales, Ylva’s festive anthology takes readers on a senses-filled, globetrotting adventure. Our eleven lesbian fiction authors—many award winners—offer diverse tales of romance, thrills, humor, and whimsy, set against the holiday season in South Africa, Australia, England, Wales, Scotland, Germany, India, Jamaica, and the US. Bring your secret girlfriend to Christmas lunch before a stern, chicken-breeding Australian matriarch. Run your eye over the accounts—and the sexy, butch trainer—at a horse ranch in Germany while the goose gets stuffed with macaroons. Skid into a cute doctor’s vehicle in the slush-filled lanes of Wales—and stay for charades and mulled wine. Follow a hapless South African assassin on her hilarious first day on the job when she falls for her target. Scale the cliffs in England’s Lake District for a daring rescue. Join two young Indian women reconnecting over mouthwatering food, song, and family after years apart. Whisk a feisty Irish gran off to a community Orphans’ Christmas in Melbourne and catch up with her nurse over Frisbee and bubbly. Wake up in Jamaica in the most sensuous way, before hitting the music-filled Grand Market. Break a tooth on Christmas pudding, and find out what happens when that beautiful German dentist likes more than just your molars. Tumble back in love with the California girl who kissed you at your Bat Mitzvah before her life turned upside down. Taste jugs of hibiscus-scented bissap before counting down to Hogmannay in Scotland with your sexy new friend. Language of Love is a diverse, festive feast that shows our laughs, loves, and lives are universal.",English,[],24488
